id,Collection Name,Files,File sources,Tags,Dublin Core : Title,Dublin Core : Description,Dublin Core : Creator,Dublin Core : Source,Dublin Core : Publisher,Dublin Core : Date,timestamp,Dublin Core : Contributor,Dublin Core : Rights,Dublin Core : Format,Dublin Core : Type,Dublin Core : Is Part Of,Dublin Core : Is Referenced By,Dublin Core : References,Dublin Core : Medium,Dublin Core : Rights Holder
667,1970 - 1979,https://bga.uniandes.edu.co/catalogo/files/original/a2794d3766f534d396bc0b89a4686dcf.jpg,BG_PlatonDegas.jpg,,Platón Degas,,Beatriz González,,,1975,1975-01-01T00:00:00Z,Laura Imery,,Díametro 70 cm Altura 20 cm,obra,"2017-2018 Beatriz González 1965-2017 CAPC Bordeaux; Palacio Velázquez Museo Nacional Centro de Arte Reina Sofía, Madrid; KW Instituto de Arte Contemporáneo, Berlin.
2016 Beatriz González. El segundo original Museo La Tertulia, Cali
2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín
1998 Señor presidente, qué honor estar con usted en este momento histórico  Museo del Barrio, Nueva York
1994 Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá
1976 Retrospectiva (un inventario) Museo de La Tertulia, Cali
1975 ¡Vive la France! Museo de Arte Actual, Pereira","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
2005 Beatriz González Villegas Editores – Seguros Bolívar
1998 Catálogo Señor presidente, qué honor estar con usted en este momento histórico  Museo del Barrio, Nueva York
1994 Catálogo Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores","LeTub. Edgar Degas. Museo del Louvre, Paris. ,BG_FUENTES_PlatonDegas.tif,,BG_FUENTES_2_PlatonDegas.tif",Esmalte sobre platón de aluminio,"Museo de Arte La Tertulia, Cali"
668,1970 - 1979,https://bga.uniandes.edu.co/catalogo/files/original/df10fb2cd6f6fa0d59a08c189ec8eb6e.jpg,BG_TelonBocaAlmuerzo_2.jpg,,Telón de boca para un almuerzo,,Beatriz González,,,1975,1975-01-01T00:00:00Z,Oscar Monsalve,,600 x 540 cm,obra,"1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá
1979 Los Telones de Beatriz González Museo de Arte Universidad Nacional, Bogotá
1977 Los muebles de Beatriz González Galería de la Oficina, Medellín
1977 Álvaro Barrios-Beatriz González Museo de Arte Moderno, Bogotá
1976 Retrospectiva (un inventario) Museo de La Tertulia, Cali
1975 ¡Vive la France! Museo de Arte Actual, Pereira","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores
1984 Catálogo Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá
1978 Catálogo XXVIII Bienal de Venecia, Venecia Italia",N/A,Acrílico sobre tela,Obra destruida después de la exposición en el Museo de Arte Moderno Bogotá en 1984 donde se exhibió en el exterior del edificio sin terminar.
669,1970 - 1979,https://bga.uniandes.edu.co/catalogo/files/original/17fdf6c5997321f0bc4603425b7519e6.jpg; https://bga.uniandes.edu.co/catalogo/files/original/10ab07deafe1eed272049cc38c9e2147.jpg,BG_ViveFranceTambor.jpg; BG_ViveFranceTambor_vistalado.jpg,,¡Vive la France!,,Beatriz González,,,1975,1975-01-01T00:00:00Z,Oscar Monsalve/ Laura Jiménez/ Juan Rodríguez Varón,,Diámetro 80 cm Profundidad 40cm,obra,"2017-2018 Beatriz González 1965-2017 CAPC Bordeaux; Palacio Velázquez Museo Nacional Centro de Arte Reina Sofía, Madrid; KW Instituto de Arte Contemporáneo, Berlin.
2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín
1998 Señor presidente, qué honor estar con usted en este momento histórico  Museo del Barrio, Nueva York
1994 Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá
1978 FIAC, París
1977 Los muebles de Beatriz González Galería de la Oficina, Medellín
1977 Álvaro Barrios-Beatriz González Museo de Arte Moderno, Bogotá
1976 Retrospectiva (un inventario) Museo de La Tertulia, Cali
1975 ¡Vive la France! Museo de Arte Actual, Pereira","2017-2018 Catálogo Beatriz González 1965-2017 CAPC Bordeaux; Palacio Velázquez Museo Nacional Centro de Arte Reina Sofía, Madrid; KW Instituto de Arte Contemporáneo, Berlin.
2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
2005 Beatriz González Villegas Editores – Seguros Bolívar
1998 Catálogo Señor presidente, qué honor estar con usted en este momento histórico  Museo del Barrio, Nueva York
1994 Catálogo Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores
1977 Los muebles de Beatriz González, Marta Traba Museo de Arte Moderno de Bogotá, Bogotá
1975 Catálogo ¡Vive la France! Museo de Arte Actual, Pereira","BG_FUENTES_ViveFranceTambor,BG_FUENTES_2_ViveFranceTambor,BG_FUENTES_3_ViveFranceTambor.tiff,",Esmalte sobre lámina de madeflex ensamblado en tambor,Camila Botero; Perteneció a Edith Lara Barranquilla
670,1970 - 1979,https://bga.uniandes.edu.co/catalogo/files/original/12ea1aee0402960c28fbdc80e723ade9.jpg,BG_Cromo.jpg,,Cromo in memoria,,Beatriz González,,,1967-1976,1967-1976,Desconocido,,120 x 100 cm,obra,1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá,1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,BG_FUENTES_Cromo.tif,Óleo sobre lienzo,Desconocido Bogotá
671,1970 - 1979,https://bga.uniandes.edu.co/catalogo/files/original/c4f579f7c3f1cb152b64dc36fbfe8316.jpg,BG_CasaZitu.jpg,,La caza in situ,,Beatriz González,,,1976,1976-01-01T00:00:00Z,Jose Ruiz,,50 x 220 cm,obra,"2017-2018 Beatriz González 1965-2017 CAPC Bordeaux; Palacio Velázquez Museo Nacional Centro de Arte Reina Sofía, Madrid; KW Instituto de Arte Contemporáneo, Berlin.
2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín
1998 Señor presidente, qué honor estar con usted en este momento histórico  Museo del Barrio, Nueva York
1994 Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá","2017-2018 Catálogo Beatriz González 1965-2017 CAPC Bordeaux; Palacio Velázquez Museo Nacional Centro de Arte Reina Sofía, Madrid; KW Instituto de Arte Contemporáneo, Berlin.
2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
2005 Beatriz González Villegas Editores – Seguros Bolívar
1998 Catálogo Señor presidente, qué honor estar con usted en este momento histórico  Museo del Barrio, Nueva York
1994 Catálogo Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores","BG_FUENTES_CasaZitu.tif,,BG_FUENTES_2_CasaZitu.tiff",Esmalte sobre lámina de metal,"Colección Eduardo Hochschild Beeck, Lima;Perteneció a Alberto Sierra"
672,1970 - 1979,https://bga.uniandes.edu.co/catalogo/files/original/e458a11a16bd84888b78182470cb6628.jpg,BG_IglesiaPeligro_bocetocontact.jpg,,Bocetos heliograbados (Victor mora-La iglesia esta en peligro-Viva España),,Beatriz González,,,1974-1976,1974-1976,Juan Rodríguez Varón,,100x70 cm,obra,"2016 Beatriz González. El segundo original Museo La Tertulia, Cali
2015 Beatriz Gonzalez: el segundo original. Universidad de los Andes",,"BG_FUENTES_IglesiaPeligro.tiff,BG_FUENTES_2_IglesiaPeligro.tif",Tinta y contact sobre papel mantequilla,Beatriz González
673,1970 - 1979,https://bga.uniandes.edu.co/catalogo/files/original/d6f8c1e2ee596ef861ae0c5742827ff1.jpg,BG_IglesiaPeligro.jpg,,La iglesia está en peligro,,Beatriz González,,,1976,1976-01-01T00:00:00Z,Juan Rodríguez Varón,,50 x 50 cm,obra,"2017-2018 Beatriz González 1965-2017 CAPC Bordeaux; Palacio Velázquez Museo Nacional Centro de Arte Reina Sofía, Madrid; KW Instituto de Arte Contemporáneo, Berlin.
2015 Beatriz Gonzalez: el segundo original. Universidad de los Andes.
2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín
1998 Señor presidente, qué honor estar con usted en este momento histórico  Museo del Barrio, Nueva York
1996 Treinta años de la obra gráfica de Beatriz González, Luis Angel Arángo,1994 Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá
1978 Beatriz González Serigrafías Sociedad Colombiana de Arquitectos, Bucaramanga
1976 Retrospectiva (un inventario) Museo de La Tertulia, Cali
1974 3ra Bienal de Grabado Latinoamericano de San Juan, San Juan Puerto Rico,","2017-2018 Catálogo Beatriz González 1965-2017 CAPC Bordeaux; Palacio Velázquez Museo Nacional Centro de Arte Reina Sofía, Madrid; KW Instituto de Arte Contemporáneo, Berlin.
2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
2005 Beatriz González Villegas Editores – Seguros Bolívar
1998 Catálogo Señor presidente, qué honor estar con usted en este momento histórico  Museo del Barrio, Nueva York
1994 Catálogo Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores","BG_FUENTES_IglesiaPeligro.tiff,BG_FUENTES_2_IglesiaPeligro.tif",Serigrafía sobre papel. Edición de 25 Taller de Enrique Hernández,"Múltiples propietarios: Beatriz González, Biblioteca Luis Ángel Arango, Bogotá, Museo La Tertulia, Cali"
674,1970 - 1979,https://bga.uniandes.edu.co/catalogo/files/original/aecb520c3bc0b5a68126c6a0eb1ffe4b.jpg,BG_LosBombonesRenoir_boceto.jpg,,Los bombones de Renoir,,Beatriz González,,,1976,1976-01-01T00:00:00Z,Juan Rodríguez Varon,,,obra,,,,Tinta sobre papel,Beatriz González
675,1970 - 1979,https://bga.uniandes.edu.co/catalogo/files/original/f1575eb2fe5a331d9ff6f1d0a3c1f09c.jpg,BG_LosBombonesRenoir.jpg,,Los bombones de Renoir,,Beatriz González,,,1976,1976-01-01T00:00:00Z,Laura Jiménez,,12 x 17 x 14 cm,obra,"2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín
1998 Señor presidente, qué honor estar con usted en este momento histórico  Museo del Barrio, Nueva York
1994 Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá
1981 La Expresión figurativa  Galería Garcés Velasquez, Bogotá
1978 Diez Metros de Renoir Galería de la Oficina, Medellín
1977 Álvaro Barrios-Beatriz González Museo de Arte Moderno, Bogotá","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
2005 Beatriz González Villegas Editores – Seguros Bolívar,1998 Catálogo Señor presidente, qué honor estar con usted en este momento histórico  Museo del Barrio, Nueva York
1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores",N/A,Esmalte sobre lámina de madeflex ensamblada en bombonera de cerámica,Julián Posada
676,1970 - 1979,https://bga.uniandes.edu.co/catalogo/files/original/9235423d6e7b63c0c4697a58a546e743.jpg; https://bga.uniandes.edu.co/catalogo/files/original/62b5b078e37dd69cb2733a69a928cdfc.jpg,BG_BG_SerieBotticelli_BocetoPosterioriBotticelliWashWear_Boceto.jpg; BG_SerieBotticelli_BocetoPosterioriBotticelliWashWear.jpg,,Boceto a posteriori de Botticelli wash and wear,,Beatriz González,,,1976,1976-01-01T00:00:00Z,Oscar Monsalve/ Juan Rodríguez Varón,,50x60 cm,obra,"2017 Fiac, Paris",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,BG_FUENTES_SerieBotticelli_BocetoPosterioriBotticelliWashWear_Boceto.tiff,Acrílico sobre tela de toalla ensamblada en toallero de bronce,Beatriz González
677,1970 - 1979,https://bga.uniandes.edu.co/catalogo/files/original/d2d85a3f672afed636f06a854c3f753c.jpg; https://bga.uniandes.edu.co/catalogo/files/original/892f062b691296f40d9eb220eea3dd86.jpg; https://bga.uniandes.edu.co/catalogo/files/original/c4d2d9a77fd3e0d3699b11af75fdd3f8.jpg; https://bga.uniandes.edu.co/catalogo/files/original/fbb1fe405ccc73b1ab50cd9b1db77c58.jpg,BG_SeriaBotticelli_BotticelliBocetos_5.jpg; BG_SeriaBotticelli_BotticelliBocetos_4.jpg; BG_SeriaBotticelli_BotticelliBocetos_3.jpg; BG_SeriaBotticelli_BotticelliBocetos_2.jpg,,Botticelli bocetos,,Beatriz González,,,1976,1976-01-01T00:00:00Z,Juan Rodríguez Varon,,,obra,,,ArchivoBGBotticelli.tiff,Marcador y lápiz sobre papel craft. Serie de 6,Beatriz González
678,1970 - 1979,https://bga.uniandes.edu.co/catalogo/files/original/573999a50c29056e84f9568e0785bc31.jpg,BG_SeriaBotticelli_BotticelliCopertone.jpg,,Botticelli Copertone,,Beatriz González,,,1976,1976-01-01T00:00:00Z,Oscar Monsalve,,50x60 cm,obra,"1977 Álvaro Barrios-Beatriz González Museo de Arte Moderno, Bogotá
1976 Retrospectiva (un inventario) Museo de La Tertulia, Cali",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,ArchivoBGBotticelli.tiff,Acrílico sobre tela de toalla ensamblada en toallero de bronce,Clara Kassin
679,1970 - 1979,https://bga.uniandes.edu.co/catalogo/files/original/31e059934abc8d8e6ef84d0dfad1e7b6.jpg,BG_SeriaBotticelli_BotticelliWashandWear.jpg,,Botticelli wash and wear,,Beatriz González,,,1976,1976-01-01T00:00:00Z,Laura Jiménez,,300 x 100 x 10 cm,obra,"2017 Radical Women, Hammer, Los Angeles 
2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín
1994 Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá
1977 Álvaro Barrios-Beatriz González Museo de Arte Moderno, Bogotá
1977 XXVI Salón Nacional de Artes Visuales Museo Nacional, Bogotá
1976 Retrospectiva (un inventario) Museo de La Tertulia, Cali","2017 Catálogo Radical Women, Hammer, Los Angeles 
2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM
Medellín
2005 Beatriz González Villegas Editores – Seguros Bolívar
1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores",ArchivoBGBotticelli.tiff,Acrílico sobre tela de toalla,Alicia Mejía Medellín; Perteneció a Oscar Salazar Medellín
680,1970 - 1979,https://bga.uniandes.edu.co/catalogo/files/original/88f35e8bd726b40b62da6d2f98fbe878.jpg,BG_SeriaBotticelli_SegunBotticelli.jpg,,Según Botticelli,,Beatriz González,,,1976,1976-01-01T00:00:00Z,Oscar Monsalve,,50x60 cm,obra,"1977 Álvaro Barrios-Beatriz González Museo de Arte Moderno, Bogotá
1976 Retrospectiva (un inventario) Museo de La Tertulia, Cali",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,ArchivoBGBotticelli.tiff,Acrílico sobre tela de toalla ensamblada en toallero de bronce,Desconocido
681,1970 - 1979,https://bga.uniandes.edu.co/catalogo/files/original/c76ef8786b57449e339786b3ceb48a88.jpg,BG_UnBolivar.jpg,,Un Bolivar,,Beatriz González,,,1976-2013,1976-2013,Oscar Monsalve/ Juan Rodríguez Varón,,30 x 30 x 10 cm,obra,"1994 Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá
1978 Bolívar, nueva imagen Museo Nacional, Bogotá
1977 Álvaro Barrios-Beatriz González Museo de Arte Moderno, Bogotá","2005 Beatriz González Villegas Editores – Seguros Bolívar
1994 Catálogo Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores",BG_FUENTES_UnBolivar.tiff,Esmalte sintético sobre hule,Alonso Garcés (1976)-Tulio Rabinovich(2013)
682,1970 - 1979,https://bga.uniandes.edu.co/catalogo/files/original/5c7491c65f367867b32852a0a328862b.jpg,BG_VivaEspana_heliograbado.jpg,,Viva España!!,,Beatriz González,,,1976,1976-01-01T00:00:00Z,Juan Rodríguez Varón,,N/A,obra,",",,"El triunfo de Baco, Goya.",Heliograbado sobre papel,Beatriz González
683,1970 - 1979,https://bga.uniandes.edu.co/catalogo/files/original/4fa054f59a4561e7451e7c780bb67ebf.jpg; https://bga.uniandes.edu.co/catalogo/files/original/20be2ef2aa71ceedc75956a90e393d8a.jpg,BG_VivaEspana_2.jpg; BG_VivaEspana.jpg,,Viva España!!,,Beatriz González,,,1976,1976-01-01T00:00:00Z,Laura Jiménez,,27 x 20 x 6 cm,obra,"2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá
1978 Diez Metros de Renoir, Galería Garcés Velasquez, Galería de la Oficina, Medellín
1977 Álvaro Barrios-Beatriz González Museo de Arte Moderno, Bogotá","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores","El triunfo de Baco, Goya.",Esmalte sobre objeto de cerámica,Ronny Vayda
684,1970 - 1979,https://bga.uniandes.edu.co/catalogo/files/original/77719b3dac23b0aae5755d97e96e695c.jpg,BG_10metrosRenoir_1cmdeRenoir.jpg,,Diez metros de Renoir,,Beatriz González,,,1977,1977-01-01T00:00:00Z,,,100x200 cm,obra,"2016 Beatriz González. El segundo original Museo La Tertulia, Cali
2015 Beatriz Gonzalez: el segundo original. Universidad de los Andes.",,"BG_FUENTES_2_10metrosRenoir.tiff,BG_FUENTES_10metrosRenoir.tiff",Marcador sobre papel pergamino,Beatriz González
685,1970 - 1979,https://bga.uniandes.edu.co/catalogo/files/original/8c92fdef8099b8cb9aec1b5199a941c6.jpg; https://bga.uniandes.edu.co/catalogo/files/original/85acc2605b32714d2b44a9b0afb9640a.jpg; https://bga.uniandes.edu.co/catalogo/files/original/7330233f3c6bc9061a9e04705545eff1.jpg,BG_10metrosRenoir_copia.jpg; BG_10metrosRenoir_copia2.jpg; BG_10metrosRenoir_vista1.jpg,,Diez metros de Renoir,,Beatriz González,,,1977,1977-01-01T00:00:00Z,Oscar Monsalve,,150 x 1000 cm,obra,"2015 Beatriz Gonzalez: el segundo original. Universidad de los Andes
2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte 
1984 Cuatro Contestatarios Colombiano Centro Colombo- Americano Bogotá,Moderno de Bogotá
1978 Diez Metros de Renoir, Galería Garcés Velasquez, Galería de la Oficina, Medellín","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
2005 Beatriz González Villegas Editores – Seguros Bolívar
1998 Catálogo Señor presidente, qué honor estar con usted en este momento histórico  Museo del Barrio, Nueva York
1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores
1978 Catálogo Diez Metros de Renoir, Galería Garcés Velasquez, Galería de la Oficina, Medellín","BG_FUENTES_10metrosRenoir.tiff,BG_2_FUENTES_10metrosRenoir.tiff",Óleo sobre papel entelado,"La obra fue vendida por centímetros lineales. Múltiples Propietarios: Patricia Gómez, Medellín; Santiago Cárdenas, Bogotá; Herederos de Aseneth Velásquez; la obra cortada por centimetros fue repartida como un obsequio para los lectores de Re-Vista"
