obra_id|obra_url|obra_title|obra_date|obra_medium|obra_format|referente_id|referente_url|referente_title|referente_date|referente_publisher
1715|https://bga.uniandes.edu.co/catalogo/api/items/1715|Libreta Inundados|2012|N/A|Cuaderno con bocetos en lápiz sobre papel,|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1716|https://bga.uniandes.edu.co/catalogo/api/items/1716|Los Inundados Boceto 1 para Papel de colgadura|2012|32x45.5cm|Óleo sobre lienzo,|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1717|https://bga.uniandes.edu.co/catalogo/api/items/1717|Los Inundados Boceto 2 para Papel de colgadura|2012|32x45.5cm|Óleo sobre lienzo,|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1718|https://bga.uniandes.edu.co/catalogo/api/items/1718|Los Inundados 1|2012|120x205 cm|Óleo sobre lienzo,|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1739|https://bga.uniandes.edu.co/catalogo/api/items/1739|Papel de colgadura Inundados|2012|65 cm x 20 m|Impresión digital sobre papel de colgadura|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1724|https://bga.uniandes.edu.co/catalogo/api/items/1724|Los Inundados 12|2012|151x59cm|Carboncillo sobre tela,|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1722|https://bga.uniandes.edu.co/catalogo/api/items/1722|Los Inundados 11 Versión 1|2012|155x51cm|Carboncillo sobre tela ,|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1732|https://bga.uniandes.edu.co/catalogo/api/items/1732|Los Inundados 6 Boceto|2012|N/A|Carboncillo sobre papel,|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1726|https://bga.uniandes.edu.co/catalogo/api/items/1726|Los Inundados 13 (Proyecto para papel de colgadura)|2012|99x64cm|Sanguina y carboncillo sobre papel|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1720|https://bga.uniandes.edu.co/catalogo/api/items/1720|Los Inundados 10|2012|N/A|Óleo sobre lienzo|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1735|https://bga.uniandes.edu.co/catalogo/api/items/1735|Los Inundados 7|2012|60x60cm|Óleo sobre lienzo|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1737|https://bga.uniandes.edu.co/catalogo/api/items/1737|Los Inundados 9|2012|60x60 cm|Óleo sobre lienzo|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1728|https://bga.uniandes.edu.co/catalogo/api/items/1728|Los Inundados 15|2012|24x32cm|Óleo sobre papel,|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1733|https://bga.uniandes.edu.co/catalogo/api/items/1733|Los Inundados 6|2012|60x60 cm|Óleo sobre lienzo|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1721|https://bga.uniandes.edu.co/catalogo/api/items/1721|Los Inundados 11 Version 2|2012|106x45cm|Sanguina sobre papel japonés,|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1736|https://bga.uniandes.edu.co/catalogo/api/items/1736|Los Inundados 8|2012|60x60 cm|Óleo sobre lienzo|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1740|https://bga.uniandes.edu.co/catalogo/api/items/1740|Inundados: Hombre con colchón|2013|104x159cm|Óleo sobre lienzo,|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1727|https://bga.uniandes.edu.co/catalogo/api/items/1727|Los Inundados 14 (Boceto de papel de  colgadura)|2012|32x45.5|Mina de lápiz, sanguina  sobre  papel ,|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1719|https://bga.uniandes.edu.co/catalogo/api/items/1719|Los Inundados 10-Boceto|2012|40x59 cm|Carboncillo sobre tela,|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1742|https://bga.uniandes.edu.co/catalogo/api/items/1742|Inundados: Mujer con colchón|2013|104x159cm|Óleo sobre lienzo,|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1729|https://bga.uniandes.edu.co/catalogo/api/items/1729|Los Inundados 16|2012|26x27cm|Sanguina y lápiz sobre tela drysack,|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1725|https://bga.uniandes.edu.co/catalogo/api/items/1725|Los Inundados 12|2012|104x59cm|Óleo sobre lienzo,|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1731|https://bga.uniandes.edu.co/catalogo/api/items/1731|Los Inundados 4|2012|25x35 cm|Lápiz y sanguina sobre papel,|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1741|https://bga.uniandes.edu.co/catalogo/api/items/1741|Inundados: Mujer con colchón Boceto|2013|104x159cm|Carboncillo sobre tela,|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1734|https://bga.uniandes.edu.co/catalogo/api/items/1734|Los Inundados 7 Boceto|2012|N/A|Lápiz sobre papel,|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1738|https://bga.uniandes.edu.co/catalogo/api/items/1738|Inundados La cama|2012|120x100 cm|Óleo sobre lienzo|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1723|https://bga.uniandes.edu.co/catalogo/api/items/1723|Los Inundados 12|2012|N/A|Carboncillo sobre tela,|2126|https://bga.uniandes.edu.co/catalogo/api/items/2126|Recortes de periódico para la serie Inundados|1998-2012|Periódico EL TIEMPO
1740|https://bga.uniandes.edu.co/catalogo/api/items/1740|Inundados: Hombre con colchón|2013|104x159cm|Óleo sobre lienzo,|2128|https://bga.uniandes.edu.co/catalogo/api/items/2128|Recortes de periódico con hombres cargando colchones |2011-2012|Periódico EL TIEMPO
1767|https://bga.uniandes.edu.co/catalogo/api/items/1767|Cuaderno Libertad|2013|16.5x22,|Cuaderno de dibujos a partir del cual se publicó un facsímil. |2129|https://bga.uniandes.edu.co/catalogo/api/items/2129|Recortes de periódico con imágenes del Saíno (cerdo salvaje) de los ex secuestrados|2012|Periódico EL TIEMPO 
1768|https://bga.uniandes.edu.co/catalogo/api/items/1768|Libertad |2013|Pendientes|Carboncillo sobre lienzo,|2129|https://bga.uniandes.edu.co/catalogo/api/items/2129|Recortes de periódico con imágenes del Saíno (cerdo salvaje) de los ex secuestrados|2012|Periódico EL TIEMPO 
1769|https://bga.uniandes.edu.co/catalogo/api/items/1769|Libertad |2013|N/A|Lápiz sobre papel,|2129|https://bga.uniandes.edu.co/catalogo/api/items/2129|Recortes de periódico con imágenes del Saíno (cerdo salvaje) de los ex secuestrados|2012|Periódico EL TIEMPO 
1770|https://bga.uniandes.edu.co/catalogo/api/items/1770|Libertad cerámica blanca |2013|40x40 cm|Porcelana de cerámica |2129|https://bga.uniandes.edu.co/catalogo/api/items/2129|Recortes de periódico con imágenes del Saíno (cerdo salvaje) de los ex secuestrados|2012|Periódico EL TIEMPO 
1771|https://bga.uniandes.edu.co/catalogo/api/items/1771|Libertad cerámica color|2013|N/A|Porcelana de cerámica esmaltada|2129|https://bga.uniandes.edu.co/catalogo/api/items/2129|Recortes de periódico con imágenes del Saíno (cerdo salvaje) de los ex secuestrados|2012|Periódico EL TIEMPO 
1773|https://bga.uniandes.edu.co/catalogo/api/items/1773|Boceto de pictografía de carguero con colchón|2014|35.5x23 cm|Carboncillo y sanguina sobre papel japonés|2128|https://bga.uniandes.edu.co/catalogo/api/items/2128|Recortes de periódico con hombres cargando colchones |2011-2012|Periódico EL TIEMPO
1773|https://bga.uniandes.edu.co/catalogo/api/items/1773|Boceto de pictografía de carguero con colchón|2014|35.5x23 cm|Carboncillo y sanguina sobre papel japonés|2130|https://bga.uniandes.edu.co/catalogo/api/items/2130|"Recorte de periódico con la noticia ""'Fuimos nosotros': ELN"""|20/10/1998|Periódico EL TIEMPO
1774|https://bga.uniandes.edu.co/catalogo/api/items/1774|Carguero El Colchón Boceto,|2014|33.5x24.5 cm|Carboncillo sobre papel de algodón|2128|https://bga.uniandes.edu.co/catalogo/api/items/2128|Recortes de periódico con hombres cargando colchones |2011-2012|Periódico EL TIEMPO
1774|https://bga.uniandes.edu.co/catalogo/api/items/1774|Carguero El Colchón Boceto,|2014|33.5x24.5 cm|Carboncillo sobre papel de algodón|2130|https://bga.uniandes.edu.co/catalogo/api/items/2130|"Recorte de periódico con la noticia ""'Fuimos nosotros': ELN"""|20/10/1998|Periódico EL TIEMPO
1775|https://bga.uniandes.edu.co/catalogo/api/items/1775|Carguero El Colchón Estudio,|2014|30x30 cm|Óleo sobre lienzo|2128|https://bga.uniandes.edu.co/catalogo/api/items/2128|Recortes de periódico con hombres cargando colchones |2011-2012|Periódico EL TIEMPO
1775|https://bga.uniandes.edu.co/catalogo/api/items/1775|Carguero El Colchón Estudio,|2014|30x30 cm|Óleo sobre lienzo|2130|https://bga.uniandes.edu.co/catalogo/api/items/2130|"Recorte de periódico con la noticia ""'Fuimos nosotros': ELN"""|20/10/1998|Periódico EL TIEMPO
1778|https://bga.uniandes.edu.co/catalogo/api/items/1778|Carguero El Colchon Primera versión,|2014|30x30 cm|Óleo sobre lienzo|2128|https://bga.uniandes.edu.co/catalogo/api/items/2128|Recortes de periódico con hombres cargando colchones |2011-2012|Periódico EL TIEMPO
1778|https://bga.uniandes.edu.co/catalogo/api/items/1778|Carguero El Colchon Primera versión,|2014|30x30 cm|Óleo sobre lienzo|2130|https://bga.uniandes.edu.co/catalogo/api/items/2130|"Recorte de periódico con la noticia ""'Fuimos nosotros': ELN"""|20/10/1998|Periódico EL TIEMPO
1776|https://bga.uniandes.edu.co/catalogo/api/items/1776|Carguero El Colchón Pictografías Particulares Modelo A|2014|diámetro círculo: 60cm, altura : 250cm|Metal e impresión digital|2128|https://bga.uniandes.edu.co/catalogo/api/items/2128|Recortes de periódico con hombres cargando colchones |2011-2012|Periódico EL TIEMPO
1776|https://bga.uniandes.edu.co/catalogo/api/items/1776|Carguero El Colchón Pictografías Particulares Modelo A|2014|diámetro círculo: 60cm, altura : 250cm|Metal e impresión digital|2130|https://bga.uniandes.edu.co/catalogo/api/items/2130|"Recorte de periódico con la noticia ""'Fuimos nosotros': ELN"""|20/10/1998|Periódico EL TIEMPO
1776|https://bga.uniandes.edu.co/catalogo/api/items/1776|Carguero El Colchón Pictografías Particulares Modelo A|2014|diámetro círculo: 60cm, altura : 250cm|Metal e impresión digital|1773|https://bga.uniandes.edu.co/catalogo/api/items/1773|Boceto de pictografía de carguero con colchón|2014|
1777|https://bga.uniandes.edu.co/catalogo/api/items/1777|Carguero El Colchón Pictografías Particulares Modelo B|2014|Eje del rombo: 60cm, altura : 250cm|Metal e impresión digital|2128|https://bga.uniandes.edu.co/catalogo/api/items/2128|Recortes de periódico con hombres cargando colchones |2011-2012|Periódico EL TIEMPO
1777|https://bga.uniandes.edu.co/catalogo/api/items/1777|Carguero El Colchón Pictografías Particulares Modelo B|2014|Eje del rombo: 60cm, altura : 250cm|Metal e impresión digital|2130|https://bga.uniandes.edu.co/catalogo/api/items/2130|"Recorte de periódico con la noticia ""'Fuimos nosotros': ELN"""|20/10/1998|Periódico EL TIEMPO
1777|https://bga.uniandes.edu.co/catalogo/api/items/1777|Carguero El Colchón Pictografías Particulares Modelo B|2014|Eje del rombo: 60cm, altura : 250cm|Metal e impresión digital|1773|https://bga.uniandes.edu.co/catalogo/api/items/1773|Boceto de pictografía de carguero con colchón|2014|
1779|https://bga.uniandes.edu.co/catalogo/api/items/1779|Proyecto Pictografía de hombre cargando un colchón|2014|61x60 cm|Óleo sobre papel de acuarela|2128|https://bga.uniandes.edu.co/catalogo/api/items/2128|Recortes de periódico con hombres cargando colchones |2011-2012|Periódico EL TIEMPO
1779|https://bga.uniandes.edu.co/catalogo/api/items/1779|Proyecto Pictografía de hombre cargando un colchón|2014|61x60 cm|Óleo sobre papel de acuarela|2130|https://bga.uniandes.edu.co/catalogo/api/items/2130|"Recorte de periódico con la noticia ""'Fuimos nosotros': ELN"""|20/10/1998|Periódico EL TIEMPO
1779|https://bga.uniandes.edu.co/catalogo/api/items/1779|Proyecto Pictografía de hombre cargando un colchón|2014|61x60 cm|Óleo sobre papel de acuarela|1773|https://bga.uniandes.edu.co/catalogo/api/items/1773|Boceto de pictografía de carguero con colchón|2014|
1781|https://bga.uniandes.edu.co/catalogo/api/items/1781|Carguero La cama Pictografías Particulares.  Modelo A|2014|diámetro círculo: 60cm, altura : 250cm|Metal e impresión digital|1780|https://bga.uniandes.edu.co/catalogo/api/items/1780|Carguero - La cama Boceto|2014|
1783|https://bga.uniandes.edu.co/catalogo/api/items/1783|Cargueros 1 Boceto|2014|24x32 cm|Carboncillo sobre papel de algodón|2116|https://bga.uniandes.edu.co/catalogo/api/items/2116|"Recorte de periódico con la noticia ""No pudieron tomarse Caldono"""|14/12/2002|Periódico EL TIEMPO
1786|https://bga.uniandes.edu.co/catalogo/api/items/1786|Estudio de Cargueros 1 para pictografía|2014|diámetro: 49cm|Óleo sobre papel de acuarela|2116|https://bga.uniandes.edu.co/catalogo/api/items/2116|"Recorte de periódico con la noticia ""No pudieron tomarse Caldono"""|14/12/2002|Periódico EL TIEMPO
1785|https://bga.uniandes.edu.co/catalogo/api/items/1785|Cargueros 1 Pictografías Particulares Modelo A|2014|diámetro círculo: 60cm, altura : 250cm|Metal e impresión digital|2116|https://bga.uniandes.edu.co/catalogo/api/items/2116|"Recorte de periódico con la noticia ""No pudieron tomarse Caldono"""|14/12/2002|Periódico EL TIEMPO
1784|https://bga.uniandes.edu.co/catalogo/api/items/1784|Cargueros 1,Pictografías Particulares ,Modelo B|2014|Eje del rombo: 60cm, altura : 250cm|Metal e impresión digital|2116|https://bga.uniandes.edu.co/catalogo/api/items/2116|"Recorte de periódico con la noticia ""No pudieron tomarse Caldono"""|14/12/2002|Periódico EL TIEMPO
1787|https://bga.uniandes.edu.co/catalogo/api/items/1787|Cargueros 2 Pictografías Particulares Modelo A|2014|diámetro círculo: 60cm, altura : 250cm|Metal e impresión digital|2115|https://bga.uniandes.edu.co/catalogo/api/items/2115|"Recorte de periódico con la noticia ""Operación rescate en las selvas del Caguán"""|10/03/1998|Periódico EL TIEMPO
1788|https://bga.uniandes.edu.co/catalogo/api/items/1788|Carguero 2 Pictografías Particulares  Modelo B|2014|Eje del rombo: 60cm, altura : 250cm|Metal e impresión digital|2115|https://bga.uniandes.edu.co/catalogo/api/items/2115|"Recorte de periódico con la noticia ""Operación rescate en las selvas del Caguán"""|10/03/1998|Periódico EL TIEMPO
1791|https://bga.uniandes.edu.co/catalogo/api/items/1791|Proyecto para Pictografías Particulares |2014|28x43 cm|Carboncillo y sanguina sobre papel japonés y collage sobre cartón|2115|https://bga.uniandes.edu.co/catalogo/api/items/2115|"Recorte de periódico con la noticia ""Operación rescate en las selvas del Caguán"""|10/03/1998|Periódico EL TIEMPO
1795|https://bga.uniandes.edu.co/catalogo/api/items/1795|La carguera Boceto|2014|43x28|Carboncillo y sanguina sobre papel japonés|2131|https://bga.uniandes.edu.co/catalogo/api/items/2131|"Recorte de periódico con la noticia ""Día de crisis en Cali por falta de agua"""|14/04/2011|Periódico EL TIEMPO
1797|https://bga.uniandes.edu.co/catalogo/api/items/1797|La Carguera Pictografías Particulares Modelo B|2014|Eje del rombo: 60cm, altura : 250cm|Metal e impresión digital|2131|https://bga.uniandes.edu.co/catalogo/api/items/2131|"Recorte de periódico con la noticia ""Día de crisis en Cali por falta de agua"""|14/04/2011|Periódico EL TIEMPO
1796|https://bga.uniandes.edu.co/catalogo/api/items/1796|La Carguera Pictografías Particulares Modelo A|2014|diámetro círculo: 60cm, altura : 250cm|Metal e impresión digital|2131|https://bga.uniandes.edu.co/catalogo/api/items/2131|"Recorte de periódico con la noticia ""Día de crisis en Cali por falta de agua"""|14/04/2011|Periódico EL TIEMPO
1801|https://bga.uniandes.edu.co/catalogo/api/items/1801|Los Barriles Boceto|2014|43x28 cm|Óleo y sanguina sobre papel japonés|2132|https://bga.uniandes.edu.co/catalogo/api/items/2132|"Recorte de periódico con la noticia ""Los uniformados también destruyeron varios astilleros ..."""|23/12/16|Periódico EL TIEMPO
1803|https://bga.uniandes.edu.co/catalogo/api/items/1803|Los barriles. Pictografías Particulares.  Modelo B|2014|Eje del rombo: 60cm, altura : 250cm|Metal e impresión digital|2132|https://bga.uniandes.edu.co/catalogo/api/items/2132|"Recorte de periódico con la noticia ""Los uniformados también destruyeron varios astilleros ..."""|23/12/16|Periódico EL TIEMPO
1802|https://bga.uniandes.edu.co/catalogo/api/items/1802|Los barriles. Pictografías Particulares.  Modelo A|2014|diámetro círculo: 60cm, altura : 250cm|Metal e impresión digital|2132|https://bga.uniandes.edu.co/catalogo/api/items/2132|"Recorte de periódico con la noticia ""Los uniformados también destruyeron varios astilleros ..."""|23/12/16|Periódico EL TIEMPO
1714|https://bga.uniandes.edu.co/catalogo/api/items/1714|Libreta Bocetos Inundados|2012||Block con bocetos en lápiz sobre papel,|2133|https://bga.uniandes.edu.co/catalogo/api/items/2133|Recortes de periódicos con noticias del desbordamiento del río Bogotá.|2011|Periódico EL TIEMPO
1807|https://bga.uniandes.edu.co/catalogo/api/items/1807|Siluetas. Pictografías Particulares. (10)|2014|Dimensiones variables.|Óleo sobre papel de acuarela|2133|https://bga.uniandes.edu.co/catalogo/api/items/2133|Recortes de periódicos con noticias del desbordamiento del río Bogotá.|2011|Periódico EL TIEMPO
1807|https://bga.uniandes.edu.co/catalogo/api/items/1807|Siluetas. Pictografías Particulares. (10)|2014|Dimensiones variables.|Óleo sobre papel de acuarela|2116|https://bga.uniandes.edu.co/catalogo/api/items/2116|"Recorte de periódico con la noticia ""No pudieron tomarse Caldono"""|14/12/2002|Periódico EL TIEMPO
1807|https://bga.uniandes.edu.co/catalogo/api/items/1807|Siluetas. Pictografías Particulares. (10)|2014|Dimensiones variables.|Óleo sobre papel de acuarela|2115|https://bga.uniandes.edu.co/catalogo/api/items/2115|"Recorte de periódico con la noticia ""Operación rescate en las selvas del Caguán"""|10/03/1998|Periódico EL TIEMPO
